,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,sanitize,protein,decoy_name
0,3.7604297486032143,544.5957628074786,15077.674828040886,-0.8200000000000001,1.0355232835108406,3.253988636849076,1.859038601827228,16.96410161513775,9.175426480542944,16.44721359549996,8.065247584249853,1.2368033988749896,0.6809016994374948,0.3684016994374948,4.447213595499957,2.2236067977499787,1.2368033988749896,0.6809016994374948,0.3684016994374948,0.471,37.90109999999999,122.19099999999992,122.09642580409,9,110.09499999999998,3,1,0,1,1,3,48,0,1,0,0,0,0,0,1,0,0,1,0.25,0,0,27.64,72.53499394403171,5.712741725008318,0.0,0.0,0.0,0.0,30.212093538316477,5.563451491696997,9.11444201366982,16.092169577507484,0.0,0.0,0.0,0.0,4.235526234984603,22.28509496552489,0.0,0.0,0.0,6.372924901329379,6.496859684315945,35.77554503001347,0.0,0.0,0.0,5.712741725008318,6.496859684315945,6.372924901329379,0.0,17.900278497228978,30.212093538316477,4.235526234984603,0.0,0.0,0.0,0.0,0.0,54.3580713406671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57235324051658,0.0,0.0,88.94919571995464,0.0,0.0,-3.6990015589569154,0.0,-4.423547808012091,-3.3276620370370367,-3.4989843159486016,0.0,0.0,8,0,0,0,0,0,0,1,0,0,0,9,15,0,0,3,3,0,3,0,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,True,1uto,ligand_decoy_148
0,3.2674022350510867,841.0403289026237,20582.666166186056,-2.04,3.0244928697324154,2.4789210370980306,1.0992889094512,15.350852961085884,9.196152422706632,13.1581373674276,6.567923065713633,2.2839119265669448,1.4586839999496728,0.9079755854390614,6.158137367427602,3.2790686837138003,2.2839119265669448,1.4586839999496728,0.9079755854390614,-0.20140000000000013,49.6018,177.16300000000007,177.05382646400002,13,170.107,4,5,3,3,5,1,66,0,2,0,0,1,0,0,1,0,0,2,0.0,0,0,91.74,82.2507721087582,5.719716975726272,19.772487483309806,0.0,0.0,0.0,0.0,18.127256122989884,5.687386274683562,14.88472409744025,0.0,5.6473683133128025,0.0,11.118533790104012,0.0,9.759643981823464,0.0,10.183413115166164,0.0,0.0,5.719716975726272,38.83486428123754,0.0,0.0,16.459834703613154,16.83825076583029,10.183413115166164,0.0,0.0,4.1122756685106605,27.716330491133533,5.6473683133128025,10.772448428929591,0.0,5.687386274683562,0.0,0.0,45.70562461670705,15.903130090892436,0.0,0.0,0.0,0.0,0.0,0.0,9.759643981823464,9.589074368143644,0.0,51.624719860166294,23.660137944066516,-1.5028864323507172,-3.1714441609977317,0.0,-2.27719387755102,0.0,0.0,0.0,0.0,8,0,0,0,0,0,0,1,2,2,0,13,8,2,0,6,5,0,1,7,5,0,0,0,0,2,0,1,0,0,10,0,0,0,0,2,0,0,0,0,2,1,True,1enu,ligand_decoy_48
0,2.878162561770126,3054.8767656269983,6579262429138780.0,-4.039999999999999,7.291725811995188,15.669912742673032,9.532213308247533,66.35640646055103,36.413030787576936,61.891563726400655,31.07627703170002,6.6828841151049225,4.0241957073101196,2.3742343791473064,19.891563726400644,10.34020905420024,6.6828841151049225,4.0241957073101196,2.3742343791473064,4.7044000000000015,159.81449999999975,561.7220000000019,561.3235458440912,41,519.3860000000003,5,7,3,3,8,18,218,3,3,0,0,0,0,0,3,0,0,3,0.3636363636363637,0,0,106.15,301.1683178533045,21.232278162435552,14.383611552215465,4.39041504767482,0.0,0.0,56.81018859786681,66.9791571493282,72.23157944914676,26.579270810902944,11.83511330939554,2.8236841566564013,5.9071797293515065,11.814359458703013,4.235526234984603,82.26404529483781,0.0,10.209723084138854,5.8939576853630795,58.083160893903845,18.303532721920266,101.05901851575972,0.0,0.0,23.40892546273808,16.33236843158507,47.65095322423618,11.1674620854012,11.711178526408975,116.6719464774078,78.55144319962284,7.0592103916410025,0.0,0.0,10.077801322358383,0.0,0.0,222.67106008883232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55272563291784,22.20404075283978,4.794537184071822,367.67276481819783,42.935174574534116,-2.949773888247506,-13.305848087218775,-16.903846672314685,-36.45305016671848,-20.571058679758295,-23.924361898474395,0.0,0.0,33,1,0,0,0,0,0,4,0,3,0,41,64,3,0,9,9,0,18,9,6,0,0,0,1,4,0,6,13,0,18,0,0,0,0,3,0,0,0,0,0,0,True,2fdp,ligand_decoy_49
0,6.297221199415548,458.36921698727997,2431.186478026499,-0.2,2.688888888888889,4.590123456790124,4.657438016528927,15.154700538379252,7.636751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,138.058,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,67.59893248066129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2pyy,ligand_decoy_353
0,3.553295035847345,422.6331956932145,3222.69450947851,-0.98,0.9912999200437652,2.3586048594225155,0.9971092570832982,13.541451884327381,7.5861100830659005,12.947213595499957,6.394427190999918,1.0854101966249683,0.5986067977499789,0.2993033988749895,3.947213595499958,1.9472135954999577,1.0854101966249683,0.5986067977499789,0.2993033988749895,1.7283,35.98869999999999,107.15599999999996,107.073499288,8,98.084,1,1,1,1,1,2,42,0,1,0,0,0,0,0,1,0,0,1,0.14285714285714285,0,0,12.03,62.048998551250286,5.309813353288376,0.0,0.0,0.0,0.0,18.127256122989884,12.084837415326591,16.775488843476467,6.853792780851101,0.0,1.4118420783282006,0.0,0.0,0.0,12.37791052768996,0.0,0.0,0.0,0.0,12.28564025357062,30.212093538316477,0.0,0.0,5.687386274683562,5.309813353288376,6.975826900282246,0.0,0.0,10.96606844936176,30.212093538316477,1.4118420783282006,0.0,0.0,5.687386274683562,0.0,0.0,42.87530671328228,5.309813353288376,0.0,0.0,0.0,0.0,0.0,0.0,12.37791052768996,0.0,0.0,65.21366780045352,0.0,-0.048425925925926094,-0.656481481481481,0.0,-3.363942743764172,0.0,-2.8948176492819355,0.0,0.0,7,0,0,0,0,0,0,1,0,0,0,8,11,0,0,3,3,0,2,1,1,0,0,0,0,0,0,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0,True,2otz,ligand_decoy_28
0,3.480956328053625,426.5349666421154,2008.39342067565,-0.24,4.126667525573965,3.43783726617754,2.366251127315829,12.886751345948126,7.080127018922192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,152.065,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,68.07996686459364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1xge,ligand_decoy_393
0,3.4224063291924463,458.8135877135808,4527.841032359853,-0.8300000000000001,0.9258676145801568,2.470712071659608,1.069113913964863,14.51650785794505,7.837222523091416,13.841640786499871,6.656888370749727,1.020820393249937,0.5479101966249684,0.2868033988749895,3.8416407864998736,1.868033988749895,1.020820393249937,0.5479101966249684,0.2868033988749895,-0.8058999999999998,30.0468,112.15599999999996,112.08692374008999,8,102.07600000000001,4,3,1,2,3,3,44,0,1,0,0,1,0,0,0,0,0,1,0.4,0,0,56.32,62.21191797789521,10.68974499523757,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,15.28733722448458,22.60643506164129,1.3707585561702202,1.4118420783282006,0.0,0.0,4.235526234984603,19.584661375342442,0.0,9.960981791176463,0.0,6.372924901329379,6.496859684315945,18.17019491962945,0.0,0.0,0.0,5.712741725008318,16.457841475492412,6.372924901329379,0.0,13.91847933186978,12.476266924780989,5.6473683133128025,0.0,0.0,0.0,0.0,0.0,36.75272123028309,4.977003270229252,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,13.871919650334124,0.0,0.0,72.18431594860165,3.4172061602418733,0.0,-3.4729497354497347,0.0,0.0,-4.771026077097504,-3.3575462962962965,0.0,0.0,5,0,0,0,0,0,0,1,2,0,0,8,13,0,0,3,2,0,3,2,2,0,0,0,1,0,0,0,3,1,4,0,0,0,1,0,0,0,0,0,0,0,True,3bu1,ligand_decoy_113
0,3.837132996111554,711.0539055969466,10517.68040554536,-0.19,5.049766929769449,4.883889830031628,3.5831094423922627,14.903259203893182,8.734157225167417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,175.09399999999997,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,81.00424824289578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1gyy,ligand_decoy_214
0,2.854456998384093,736.7933415939018,50929.50639822041,-1.5699999999999998,2.019590651959336,3.21835672390766,1.5318294964959418,16.980609473082808,10.012649003634358,15.894427190999913,8.118033988749895,1.8826237921249265,1.0913118960624633,0.6456559480312317,5.894427190999916,3.118033988749895,1.8826237921249265,1.0913118960624633,0.6456559480312317,1.9314,47.77100000000003,158.20400000000006,158.08439832,12,148.12399999999997,0,2,2,0,2,2,60,0,2,0,0,1,0,0,1,0,0,2,0.1,0,0,17.82,85.54192433019183,4.5670996477913555,0.0,4.9839785209472085,0.0,0.0,30.212093538316477,5.563451491696997,18.842650105945467,18.6401987194982,1.3707585561702202,0.0,0.0,0.0,0.0,13.7075855617022,0.0,9.551078168738565,0.0,6.496859684315945,0.0,54.424707165609206,0.0,0.0,0.0,0.0,9.551078168738565,6.496859684315945,0.0,19.271037053399194,48.86125567391223,0.0,0.0,0.0,0.0,0.0,0.0,60.921566849925156,0.0,4.5670996477913555,0.0,0.0,0.0,0.0,4.9839785209472085,13.7075855617022,0.0,0.0,77.16199210548417,3.339694979843789,0.0,-0.7102777777777776,0.0,-3.6417465566473486,-2.101977565717645,-2.797685185185185,0.0,0.0,10,0,0,0,0,0,0,0,2,0,0,12,12,0,0,6,5,0,2,2,2,0,0,0,0,0,0,0,1,1,10,0,0,0,1,1,0,0,0,0,0,0,True,2afx,ligand_decoy_342
0,3.0333998853668858,2894.5144469178863,1819896496375035.5,-2.54,7.886857249180522,14.905082917302218,8.72769818821166,64.0136251889729,34.96394971112037,59.22452302531906,29.613997292360363,6.4590519554120815,3.880263732219556,2.3046848988596613,20.857516187174514,12.131511797298506,9.065015745138703,6.005967008214303,3.936619374818812,5.062100000000003,162.35879999999975,590.8120000000017,590.2596624440013,40,548.4760000000003,5,9,8,5,11,20,220,2,3,0,0,1,0,0,2,0,0,3,0.4827586206896552,0,0,135.02,298.4487359744489,15.728434897683965,18.69457411552437,4.9839785209472085,4.305215991296234,22.11264789230428,63.51361969286227,42.330515102708716,54.11457539018311,49.145708191764506,6.017892468349644,2.8236841566564013,13.245559115935645,0.0,0.0,77.34513304158617,1.4311996572326342,19.908821218820194,5.89395768536308,75.9105545136673,12.99371936863189,59.38939206582242,0.0,0.0,44.14362798509266,10.619626706576751,67.8585838989482,15.961999269473024,5.89395768536308,102.80786124316592,58.721424049643204,2.8236841566564013,10.216620634085363,0.0,0.0,0.0,22.11264789230428,201.91930843851563,11.336785877934735,0.0,0.0,0.0,0.0,0.0,10.09278671205442,46.74839905516588,22.124588268473868,4.794537184071822,360.173143462342,29.939656199805285,0.29527651987945003,-4.065400846631075,-12.220173469081786,-25.86091471988729,-26.902764237506272,-30.596195575404323,-7.020846833057778,0.008219499541638475,29,0,0,0,0,2,0,3,1,5,0,40,64,2,0,8,8,0,20,14,9,2,2,0,0,4,1,5,15,2,13,0,0,0,1,2,0,0,0,0,2,1,True,2qi5,ligand_decoy_1
0,4.629622259725085,1020.9765468993306,42308657.67370293,-0.4,5.3113479556498175,7.24167627835448,4.2944318696242645,31.474691494688173,17.269167453961927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,290.119,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,144.28286041838783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3b50,ligand_decoy_21
0,3.1732745033138587,1073.6945164914873,271484409.1028441,-0.4,4.162999747496003,7.24167627835448,3.5082840236686392,34.36396103067893,18.985281374238568,31.621448209674725,15.245463514919374,3.293952370362694,2.0755734912243056,1.1743280334583708,9.621448209674726,4.901546581136282,3.293952370362694,2.0755734912243056,1.1743280334583708,-5.598099999999994,63.398200000000045,312.2949999999996,312.12890770409064,21,290.119,8,10,9,7,10,10,124,0,0,2,2,0,2,2,0,0,0,2,1.0,0,0,165.68,151.53243456645183,40.126575054243375,0.0,0.0,10.303734680421924,0.0,0.0,0.0,0.0,32.308590272215646,42.97696784601586,12.346096395486883,8.587197943395806,0.0,2.8236841566564013,72.44461367770481,8.587197943395806,0.0,0.0,48.82620455718681,19.61483017014852,0.0,0.0,0.0,0.0,5.466146096685292,107.68108181737446,14.311314491336729,0.0,19.190619786383078,0.0,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,73.90718082402063,0.0,0.0,0.0,0.0,0.0,0.0,40.22730068417996,35.338364840235336,0.0,0.0,182.85255755510426,4.39069208238851,22.80335983000485,-3.3225172449604266,0.0,0.0,-37.022233599458325,-12.951858623078866,0.0,0.0,11,0,0,0,0,0,0,0,1,7,2,21,32,0,0,12,0,0,10,18,9,0,0,0,1,0,7,0,2,2,0,10,0,0,0,2,0,0,0,0,0,0,True,1w3k,ligand_decoy_477
0,6.082753304270883,324.35064308413337,4286.179841302193,-0.08,0.400322175489096,4.920000000000001,3.92,17.0,8.25,16.894427190999913,7.880495168499707,0.4736067977499789,0.17430339887498947,0.05590169943749474,2.894427190999916,1.197213595499958,0.4736067977499789,0.17430339887498947,0.05590169943749474,-1.7495999999999985,24.7442,90.16999999999993,90.11460128818001,6,76.05799999999998,6,2,0,2,2,5,38,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,55.28,58.531785560824225,11.425483450016635,0.0,0.0,0.0,0.0,0.0,0.0,18.22888402733964,18.47675359331277,0.0,0.0,0.0,0.0,8.471052469969202,30.86260436934759,0.0,0.0,0.0,12.74584980265876,12.99371936863189,0.0,0.0,0.0,0.0,11.425483450016635,12.99371936863189,0.0,0.0,23.71191825202052,0.0,8.471052469969202,0.0,0.0,0.0,0.0,0.0,37.16505262130728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43712091933096,0.0,0.0,99.46426587301588,0.0,0.0,-5.826210317460316,0.0,0.0,-7.91388888888889,-7.724166666666669,0.0,0.0,4,0,0,0,0,0,0,2,0,0,0,6,19,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1a99,ligand_decoy_77
0,2.2890632057724374,1463.0531827688153,2696256150.245813,0.5299999999999998,13.896424861440039,10.11984903466469,6.850190118888468,37.64589989101246,21.23034566437131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,519.0640000000002,0,19,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,206.8114378701196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2jgb,ligand_decoy_4
0,4.0893605702763045,132.09986547010988,96.7667782861382,-0.5700000000000001,0.7333930956069732,1.7215451895043727,3.429999999999999,8.361807319565798,4.392064077957809,7.2637101764276855,3.2157670147807873,0.3964396573260106,0.08291134608376036,0.0,2.263710176427684,0.8603051288169659,0.3964396573260106,0.08291134608376036,0.0,-0.4883,15.6032,75.06699999999998,75.03202840000002,5,70.027,2,3,2,2,3,2,30,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,49.33,36.7334290687566,0.0,10.004071005115618,5.473121347403247,0.0,0.0,0.0,0.0,10.964167785806339,0.0,0.0,1.4118420783282006,7.3383793865841405,0.0,0.0,16.959388409187113,0.0,5.473121347403247,0.0,6.851892117295679,0.0,0.0,0.0,0.0,5.9071797293515065,5.473121347403247,11.116713550395305,4.794537184071822,0.0,10.964167785806339,0.0,2.843041735560835,0.0,0.0,0.0,0.0,0.0,18.232193194050428,0.0,0.0,0.0,0.0,0.0,0.0,5.209533821043797,6.955317404071495,4.794537184071822,0.0,31.674189814814817,10.326527777777775,3.278912037037037,-0.4097222222222223,-1.5393518518518514,0.0,0.0,-2.9138888888888888,0.0,0.0,2,0,0,0,0,0,0,1,0,2,0,5,8,1,0,0,0,0,2,5,3,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1y93,ligand_decoy_103
0,5.489297071657095,234.64655750800296,244.26992130408425,-0.08,1.0085545696139813,2.157216946676406,2.175102040816326,11.077350269189628,5.4433756729740645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,80.042,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,45.99191507228162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1iup,ligand_decoy_444
0,3.8764978331589015,468.1997760112523,77745.84511154781,-0.24,2.4117872325953127,3.648916103234773,1.5817587586505184,19.242640687119287,10.760407640085656,17.44948974278318,8.220110468942838,1.8080782047249224,1.0915391023624614,0.5515040330272392,5.44948974278318,2.678869016623521,1.8080782047249224,1.0915391023624614,0.5515040330272392,-3.2213999999999987,35.98599999999999,180.15600000000006,180.063388104,12,168.05999999999997,5,6,6,5,6,6,72,0,0,1,1,0,1,1,0,0,0,1,1.0,0,0,110.38,85.93584172942025,30.28090390933611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15429513610783,24.320072107799955,6.266078368536898,7.15599828616317,0.0,0.0,39.87621380252767,7.15599828616317,0.0,0.0,30.58615047633685,6.55898524291629,0.0,0.0,0.0,0.0,0.0,69.84517496095239,4.736862953800049,0.0,9.595309893191539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14513571925314,0.0,0.0,0.0,0.0,0.0,0.0,30.28090390933611,16.751308179354712,0.0,0.0,92.56502976190477,0.0,18.72011479591837,0.0,0.0,0.0,-19.057780612244905,-3.7273639455782317,0.0,0.0,6,0,0,0,0,0,0,0,0,5,1,12,18,0,0,6,0,0,6,12,6,0,0,0,0,0,5,0,1,1,0,5,0,0,0,1,0,0,0,0,0,0,True,2b3f,ligand_decoy_347
0,1.872626337844719,3738.869975333056,6.17772360240552e+31,-2.45,8.835850795042678,11.273340319688895,3.8627078773375727,79.22325016020211,43.41368463621332,74.47691009563853,38.417213141406506,10.655644846201408,8.650634312969897,6.946070880615597,23.47691009563855,13.153502964978845,10.655644846201408,8.650634312969897,6.946070880615597,0.617999999999999,173.53879999999992,683.8190000000002,683.3538222520912,49,632.4110000000003,3,12,10,3,12,17,268,2,1,7,7,0,2,2,1,5,5,8,0.7567567567567568,1,7,145.5,358.74911054060317,38.794865631347186,9.589074368143644,9.6944469149223,0.0,0.0,18.93672953262227,43.949461921973494,93.25942005921604,95.03433264203163,19.54868707841984,5.601050810983689,14.676758773168281,0.0,7.38114736628005,120.38672995806137,2.8623993144652684,0.0,40.29976936560895,87.10847493935523,52.60442417792901,29.733126322350174,0.0,0.0,23.471051021338425,9.792844210983,120.10826108853009,33.27338913714389,40.29976936560895,121.72280811317756,24.169674830653182,1.4118420783282006,0.0,0.0,5.687386274683562,0.0,0.0,238.1097803067144,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,64.86523175890278,43.95956289561956,4.794537184071822,499.93526873111404,37.691482445261336,9.531736193294591,-32.55809210725101,-39.78003417103201,-15.195469479435737,-55.345454793959036,-29.49376549317517,-20.785671324817127,0.0,37,0,0,0,0,0,0,0,2,10,0,49,69,3,0,32,3,0,17,21,11,0,0,0,1,3,7,1,8,0,9,21,0,0,3,5,0,0,0,0,10,8,True,2byr,ligand_decoy_261
0,2.042971415743564,3227.0252962911964,1.203602697123282e+20,-3.859999999999999,8.68588340744644,14.281474331041455,7.797494740313133,66.32302626573141,37.043881947364895,61.138811184837635,31.12197015084633,7.735272440744749,4.85899509227307,3.1342867888643164,21.138811184837643,11.3720810738826,7.735272440744749,4.85899509227307,3.1342867888643164,3.00952,160.4918999999997,608.7060000000017,608.2930542400911,44,568.3860000000002,4,8,5,3,10,14,234,2,3,2,2,0,2,2,3,0,0,5,0.4117647058823529,0,0,104.71,312.3676604710373,30.095095285416583,9.589074368143644,8.78083009534964,0.0,0.0,18.127256122989884,79.39450075832087,54.8969199657981,50.122216971530676,35.978723694991274,7.491860105278191,1.4311996572326342,11.814359458703013,2.8236841566564013,91.83811092188351,1.4311996572326342,10.209723084138854,0.0,62.5573051815621,26.59065707043077,100.35485343317606,0.0,5.749511833283905,11.814359458703013,15.349514409658847,80.05864756727301,11.109787855129431,18.48633379938747,100.30896306104759,66.46660578429622,4.235526234984603,0.0,0.0,8.78083009534964,5.749511833283905,0.0,222.5792481638652,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,51.48526200896594,13.060172043251118,13.575367279421464,382.3130039721245,29.05003137323202,-1.6887696784638662,-9.507042138358356,-13.022578440754149,-37.12245050836,-30.468150792120323,-18.58806234739605,-4.1326481065705165,0.0,34,2,0,0,0,0,0,1,2,5,0,44,58,2,0,19,9,0,14,12,7,0,0,0,1,4,3,3,6,0,19,9,0,0,2,3,0,0,0,0,0,0,True,2qmg,ligand_decoy_470
