,pKd,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta
5l4m,,3.5005663552,,,,,,,,,,,,,,,,,,,,,
4qgd,,3.3100790022,,,,,,,,,,,,,,,,,,,,,
4f1l,,5.814514593099999,,,,,,,,,,,,,,,,,,,,,
3s8n,,5.900765682199999,,,,,,,,,,,,,,,,,,,,,
4c1t,,7.562025178499999,,,,,,,,,,,,,,,,,,,,,
4nbk,,6.315906352400002,,,,,,,,,,,,,,,,,,,,,
3fuc,,5.7590994236,,,,,,,,,,,,,,,,,,,,,
4pfu,,7.1650163811,,,,,,,,,,,,,,,,,,,,,
3c88,,4.910128758,,,,,,,,,,,,,,,,,,,,,
2oiq,,8.8999182734,,,,,,,,,,,,,,,,,,,,,
6evr,,5.5352456105,,,,,,,,,,,,,,,,,,,,,
1ogz,,5.965642872699998,,,,,,,,,,,,,,,,,,,,,
5tp0,,4.6308010962,,,,,,,,,,,,,,,,,,,,,
3zps,,5.8849296331,,,,,,,,,,,,,,,,,,,,,
5duw,,3.8089842304,,,,,,,,,,,,,,,,,,,,,
4rn4,,4.4994257023,,,,,,,,,,,,,,,,,,,,,
2ihq,,7.3031765575,,,,,,,,,,,,,,,,,,,,,
3cyx,,8.8597303563,,,,,,,,,,,,,,,,,,,,,
1o5c,,4.1386659807,,,,,,,,,,,,,,,,,,,,,
5mks,,5.527734672899999,,,,,,,,,,,,,,,,,,,,,
6c0s,,8.3541430342,,,,,,,,,,,,,,,,,,,,,
5btv,,3.1572416909,,,,,,,,,,,,,,,,,,,,,
2zdn,,5.992378583200001,,,,,,,,,,,,,,,,,,,,,
1erb,,6.1591448696,,,,,,,,,,,,,,,,,,,,,
1bnq,,3.8585534846,,,,,,,,,,,,,,,,,,,,,
5fns,,6.6823579564,,,,,,,,,,,,,,,,,,,,,
1y3v,,7.1120877427,,,,,,,,,,,,,,,,,,,,,
4gqq,,2.9227302681,,,,,,,,,,,,,,,,,,,,,
4pzv,,7.9202030152999985,,,,,,,,,,,,,,,,,,,,,
4nxv,,3.7701092604000004,,,,,,,,,,,,,,,,,,,,,
6eln,,7.179488138799999,,,,,,,,,,,,,,,,,,,,,
6ma5,,5.8131649715,,,,,,,,,,,,,,,,,,,,,
5e89,,1.6991149151999998,,,,,,,,,,,,,,,,,,,,,
1m2r,,7.037205748599999,,,,,,,,,,,,,,,,,,,,,
2qtg,,6.0535443143,,,,,,,,,,,,,,,,,,,,,
3f7g,,5.405278517399999,,,,,,,,,,,,,,,,,,,,,
4o9v,,7.132874849299999,,,,,,,,,,,,,,,,,,,,,
3lzu,,5.4795517148,,,,,,,,,,,,,,,,,,,,,
4bqg,,6.293006794599999,,,,,,,,,,,,,,,,,,,,,
3bv9,,6.854933483599999,,,,,,,,,,,,,,,,,,,,,
1q65,,5.377508586,,,,,,,,,,,,,,,,,,,,,
4cwo,,7.296523803199999,,,,,,,,,,,,,,,,,,,,,
3d4z,,4.5899163636,,,,,,,,,,,,,,,,,,,,,
3u8l,,4.6663680263,,,,,,,,,,,,,,,,,,,,,
3cj4,,5.1570361618,,,,,,,,,,,,,,,,,,,,,
5hu9,,10.8562681316,,,,,,,,,,,,,,,,,,,,,
4djx,,6.9626464901,,,,,,,,,,,,,,,,,,,,,
4q7p,,3.1540216698,,,,,,,,,,,,,,,,,,,,,
1iy7,,4.7045168411999985,,,,,,,,,,,,,,,,,,,,,
2mas,,6.537207620299999,,,,,,,,,,,,,,,,,,,,,
2q88,,4.9412800783,,,,,,,,,,,,,,,,,,,,,
4wa9,,8.0723215064,,,,,,,,,,,,,,,,,,,,,
3bft,,4.0059483001,,,,,,,,,,,,,,,,,,,,,
4b5w,,2.4779345972,,,,,,,,,,,,,,,,,,,,,
1o38,,6.4556361974000005,,,,,,,,,,,,,,,,,,,,,
5yyf,,5.0498952775,,,,,,,,,,,,,,,,,,,,,
5cs3,,3.1034768739,,,,,,,,,,,,,,,,,,,,,
4bny,,6.9465390497,,,,,,,,,,,,,,,,,,,,,
1jaq,,4.3416446684,,,,,,,,,,,,,,,,,,,,,
5f2u,,5.4391730903,,,,,,,,,,,,,,,,,,,,,
3lq2,,5.5518444892,,,,,,,,,,,,,,,,,,,,,
1o0f,,3.3728070669999997,,,,,,,,,,,,,,,,,,,,,
4j47,,3.2351089893,,,,,,,,,,,,,,,,,,,,,
4cst,,6.052649456499998,,,,,,,,,,,,,,,,,,,,,
1str,,4.7863009762,,,,,,,,,,,,,,,,,,,,,
3nhi,,6.1950785447,,,,,,,,,,,,,,,,,,,,,
5aan,,4.5444253138,,,,,,,,,,,,,,,,,,,,,
5egu,,5.2395464519,,,,,,,,,,,,,,,,,,,,,
2i2c,,6.844892005499999,,,,,,,,,,,,,,,,,,,,,
2vl4,,4.951402240299999,,,,,,,,,,,,,,,,,,,,,
4y79,,5.561262500800001,,,,,,,,,,,,,,,,,,,,,
4lm3,,4.2844104437,,,,,,,,,,,,,,,,,,,,,
1njs,,7.288103337999999,,,,,,,,,,,,,,,,,,,,,
3p8z,,7.6447408458,,,,,,,,,,,,,,,,,,,,,
4q9y,,2.881295418,,,,,,,,,,,,,,,,,,,,,
4e67,,5.2682259109,,,,,,,,,,,,,,,,,,,,,
2weg,,3.5543678467000004,,,,,,,,,,,,,,,,,,,,,
3bkl,,7.2136614379,,,,,,,,,,,,,,,,,,,,,
3gsm,,3.3644526158999994,,,,,,,,,,,,,,,,,,,,,
3u6h,,8.530518039599999,,,,,,,,,,,,,,,,,,,,,
1o5a,,4.784041827,,,,,,,,,,,,,,,,,,,,,
5yft,,6.5862781013,,,,,,,,,,,,,,,,,,,,,
1k1n,,5.141830914100001,,,,,,,,,,,,,,,,,,,,,
5mqe,,3.5703432589,,,,,,,,,,,,,,,,,,,,,
1afk,,3.4169778348000004,,,,,,,,,,,,,,,,,,,,,
1oe8,,3.5503996658,,,,,,,,,,,,,,,,,,,,,
3g1v,,6.542848158399999,,,,,,,,,,,,,,,,,,,,,
1cbx,,4.2579681292,,,,,,,,,,,,,,,,,,,,,
3p17,,6.7296680614,,,,,,,,,,,,,,,,,,,,,
3igp,,3.1928746351,,,,,,,,,,,,,,,,,,,,,
3c84,,4.5236602118999985,,,,,,,,,,,,,,,,,,,,,
3ibl,,2.5258828385,,,,,,,,,,,,,,,,,,,,,
5kr1,,7.1007479873,,,,,,,,,,,,,,,,,,,,,
5kad,,4.378348507999998,,,,,,,,,,,,,,,,,,,,,
3d83,,9.010484556,,,,,,,,,,,,,,,,,,,,,
3tz0,,3.3286729737000003,,,,,,,,,,,,,,,,,,,,,
4ly1,,7.046675104499999,,,,,,,,,,,,,,,,,,,,,
5ota,,4.7462890967,,,,,,,,,,,,,,,,,,,,,
3s8o,,5.5810740657,,,,,,,,,,,,,,,,,,,,,
1ikt,,4.5797721969,,,,,,,,,,,,,,,,,,,,,
4xip,,8.290938200900001,,,,,,,,,,,,,,,,,,,,,
4cd0,,6.509672405700001,,,,,,,,,,,,,,,,,,,,,
5hjq,,2.4591645881,,,,,,,,,,,,,,,,,,,,,
2yek,,6.899302293699999,,,,,,,,,,,,,,,,,,,,,
5g2g,,5.956694294699999,,,,,,,,,,,,,,,,,,,,,
5j1r,,5.486930624199999,,,,,,,,,,,,,,,,,,,,,
4zx0,,5.0282646574,,,,,,,,,,,,,,,,,,,,,
4rj8,,6.092485298400001,,,,,,,,,,,,,,,,,,,,,
3l4v,,4.3199406993,,,,,,,,,,,,,,,,,,,,,
4e70,,5.0076755931,,,,,,,,,,,,,,,,,,,,,
1w5w,,9.5649149772,,,,,,,,,,,,,,,,,,,,,
2boh,,5.8521572999,,,,,,,,,,,,,,,,,,,,,
2xnb,,6.991590005499999,,,,,,,,,,,,,,,,,,,,,
4q46,,4.5887207749000005,,,,,,,,,,,,,,,,,,,,,
1ydk,,4.3661138948,,,,,,,,,,,,,,,,,,,,,
4j48,,3.3918411325,,,,,,,,,,,,,,,,,,,,,
1pz5,,4.3263587368000005,,,,,,,,,,,,,,,,,,,,,
4zcs,,6.4141793426,,,,,,,,,,,,,,,,,,,,,
1nw5,,6.0094615653000005,,,,,,,,,,,,,,,,,,,,,
4aje,,2.8112471230000002,,,,,,,,,,,,,,,,,,,,,
4ag8,,9.0565550629,,,,,,,,,,,,,,,,,,,,,
4q09,,5.692931290700001,,,,,,,,,,,,,,,,,,,,,
6fnf,,10.069526757599997,,,,,,,,,,,,,,,,,,,,,
2vk2,,5.548155034500001,,,,,,,,,,,,,,,,,,,,,
3wjw,,6.7559710128,,,,,,,,,,,,,,,,,,,,,
1g7g,,3.6186435754,,,,,,,,,,,,,,,,,,,,,
3x00,,4.7812252254,,,,,,,,,,,,,,,,,,,,,
5jxq,,6.8731973846,,,,,,,,,,,,,,,,,,,,,
4agq,,5.3263549934,,,,,,,,,,,,,,,,,,,,,
1lst,,4.704465496899998,,,,,,,,,,,,,,,,,,,,,
1o0h,,4.0077380157,,,,,,,,,,,,,,,,,,,,,
4gzt,,3.6618901458,,,,,,,,,,,,,,,,,,,,,
2qg2,,6.4673573676,,,,,,,,,,,,,,,,,,,,,
1zvx,,5.357887728500001,,,,,,,,,,,,,,,,,,,,,
3ppm,,6.2508971337000006,,,,,,,,,,,,,,,,,,,,,
4b3d,,3.5001335961,,,,,,,,,,,,,,,,,,,,,
5avf,,3.7549920315,,,,,,,,,,,,,,,,,,,,,
5vcv,,6.918593080700001,,,,,,,,,,,,,,,,,,,,,
1ajq,,3.5612113083999994,,,,,,,,,,,,,,,,,,,,,
1e2k,,5.457326967799999,,,,,,,,,,,,,,,,,,,,,
3p8p,,3.6292425058999997,,,,,,,,,,,,,,,,,,,,,
5op4,,5.990926273,,,,,,,,,,,,,,,,,,,,,
6eq1,,7.7820648436000015,,,,,,,,,,,,,,,,,,,,,
1m0n,,3.8709788052,,,,,,,,,,,,,,,,,,,,,
3o5n,,5.064587082199999,,,,,,,,,,,,,,,,,,,,,
6gl8,,7.6670756163,,,,,,,,,,,,,,,,,,,,,
3o9i,,7.433517730499999,,,,,,,,,,,,,,,,,,,,,
1qxl,,6.2553200784000005,,,,,,,,,,,,,,,,,,,,,
3uug,,5.6163475998,,,,,,,,,,,,,,,,,,,,,
1nvs,,8.1180326032,,,,,,,,,,,,,,,,,,,,,
4oc5,,7.763698253999999,,,,,,,,,,,,,,,,,,,,,
6g2l,,6.391507166699999,,,,,,,,,,,,,,,,,,,,,
4l2l,,6.985986141900001,,,,,,,,,,,,,,,,,,,,,
2cle,,4.2517261293,,,,,,,,,,,,,,,,,,,,,
3cyw,,5.644696988300001,,,,,,,,,,,,,,,,,,,,,
5dex,,5.4709038677,,,,,,,,,,,,,,,,,,,,,
1ciz,,8.0068868635,,,,,,,,,,,,,,,,,,,,,
1grp,,4.1724725348,,,,,,,,,,,,,,,,,,,,,
6chp,,7.705979925899999,,,,,,,,,,,,,,,,,,,,,
5y8y,,4.6837444044,,,,,,,,,,,,,,,,,,,,,
2zn7,,4.8996545208,,,,,,,,,,,,,,,,,,,,,
2v54,,5.489365811,,,,,,,,,,,,,,,,,,,,,
4csd,,4.6392729056999995,,,,,,,,,,,,,,,,,,,,,
1oz0,,4.7489736701,,,,,,,,,,,,,,,,,,,,,
4e5w,,8.0933213251,,,,,,,,,,,,,,,,,,,,,
3b3x,,1.7012713758000002,,,,,,,,,,,,,,,,,,,,,
5ouh,,5.3372619897,,,,,,,,,,,,,,,,,,,,,
4exs,,1.7614468954,,,,,,,,,,,,,,,,,,,,,
4mrw,,3.3898607095,,,,,,,,,,,,,,,,,,,,,
4ibc,,5.3219760581,,,,,,,,,,,,,,,,,,,,,
2r38,,8.868209500699999,,,,,,,,,,,,,,,,,,,,,
5za9,,1.7503125172,,,,,,,,,,,,,,,,,,,,,
3m5e,,3.8418225777,,,,,,,,,,,,,,,,,,,,,
6eij,,6.110118397999999,,,,,,,,,,,,,,,,,,,,,
4u8w,,5.3722421278,,,,,,,,,,,,,,,,,,,,,
5njz,,7.3235089002999985,,,,,,,,,,,,,,,,,,,,,
4aba,,0.8298779209,,,,,,,,,,,,,,,,,,,,,
2rcn,,6.1193236975000005,,,,,,,,,,,,,,,,,,,,,
1h23,,7.5032212851999995,,,,,,,,,,,,,,,,,,,,,
1sbg,,6.8472465084000005,,,,,,,,,,,,,,,,,,,,,
4w52,,3.7299726876,,,,,,,,,,,,,,,,,,,,,
5dbm,,5.9758383837,,,,,,,,,,,,,,,,,,,,,
1atr,,6.4810296211999985,,,,,,,,,,,,,,,,,,,,,
3u8k,,4.8479654805,,,,,,,,,,,,,,,,,,,,,
2erz,,5.6256775926,,,,,,,,,,,,,,,,,,,,,
4iie,,1.9985915473,,,,,,,,,,,,,,,,,,,,,
2xog,,5.9528948165,,,,,,,,,,,,,,,,,,,,,
1u71,,6.2201639026999995,,,,,,,,,,,,,,,,,,,,,
3k5x,,3.458038605,,,,,,,,,,,,,,,,,,,,,
4nuc,,5.0705723606,,,,,,,,,,,,,,,,,,,,,
2j75,,5.5368812932,,,,,,,,,,,,,,,,,,,,,
4v01,,9.4407571249,,,,,,,,,,,,,,,,,,,,,
3gi5,,6.988289300499999,,,,,,,,,,,,,,,,,,,,,
1hxw,,6.682211258400001,,,,,,,,,,,,,,,,,,,,,
1aid,,5.1966226171,,,,,,,,,,,,,,,,,,,,,
4gzp,,3.3812495369,,,,,,,,,,,,,,,,,,,,,
3suw,,6.9808150374,,,,,,,,,,,,,,,,,,,,,
2zz1,,5.2475414929,,,,,,,,,,,,,,,,,,,,,
5ljt,,4.3028943917,,,,,,,,,,,,,,,,,,,,,
2h6t,,5.494617599400001,,,,,,,,,,,,,,,,,,,,,
4io7,,5.0717606144,,,,,,,,,,,,,,,,,,,,,
3g19,,3.2082632553,,,,,,,,,,,,,,,,,,,,,
3lka,,3.1434080694999995,,,,,,,,,,,,,,,,,,,,,
2h4n,,3.5181114360000003,,,,,,,,,,,,,,,,,,,,,
1y6r,,7.3341738449000005,,,,,,,,,,,,,,,,,,,,,
1ndy,,5.3724034956,,,,,,,,,,,,,,,,,,,,,
2o0u,,8.8912997659,,,,,,,,,,,,,,,,,,,,,
6h5x,,6.8999550998000005,,,,,,,,,,,,,,,,,,,,,
4f5y,,9.620117434600001,,,,,,,,,,,,,,,,,,,,,
1qji,,4.9805584678,,,,,,,,,,,,,,,,,,,,,
3daz,,4.094231156499999,,,,,,,,,,,,,,,,,,,,,
1o86,,6.1775554686000005,,,,,,,,,,,,,,,,,,,,,
1lzq,,5.4247160024,,,,,,,,,,,,,,,,,,,,,
5vyy,,6.671942398400001,,,,,,,,,,,,,,,,,,,,,
3ppp,,2.4944234524,,,,,,,,,,,,,,,,,,,,,
4a6b,,7.6019490392,,,,,,,,,,,,,,,,,,,,,
1z9g,,3.6420639111,,,,,,,,,,,,,,,,,,,,,
1w96,,9.110840657799999,,,,,,,,,,,,,,,,,,,,,
3hvi,,9.3575940287,,,,,,,,,,,,,,,,,,,,,
1egh,,2.7061893503,,,,,,,,,,,,,,,,,,,,,
3uxk,,4.220648158,,,,,,,,,,,,,,,,,,,,,
5mby,,3.1636743982,,,,,,,,,,,,,,,,,,,,,
3s8l,,5.4480336495,,,,,,,,,,,,,,,,,,,,,
4f39,,5.477299900499999,,,,,,,,,,,,,,,,,,,,,
4hzm,,4.6564439066,,,,,,,,,,,,,,,,,,,,,
1qy2,,3.7689723509,,,,,,,,,,,,,,,,,,,,,
1rmz,,3.4910309852,,,,,,,,,,,,,,,,,,,,,
5mlj,,6.559843121699999,,,,,,,,,,,,,,,,,,,,,
1h0a,,3.8775142011000003,,,,,,,,,,,,,,,,,,,,,
3f16,,4.628387914099999,,,,,,,,,,,,,,,,,,,,,
3mi3,,3.1893318783999995,,,,,,,,,,,,,,,,,,,,,
4f3k,,6.464650789499999,,,,,,,,,,,,,,,,,,,,,
1elr,,4.3665026445,,,,,,,,,,,,,,,,,,,,,
2wzm,,5.8800592595,,,,,,,,,,,,,,,,,,,,,
3k8o,,4.8024157515,,,,,,,,,,,,,,,,,,,,,
4nl1,,3.1867353238,,,,,,,,,,,,,,,,,,,,,
5j41,,5.7436081148,,,,,,,,,,,,,,,,,,,,,
4s1g,,8.3361651943,,,,,,,,,,,,,,,,,,,,,
3dx4,,4.3569819443,,,,,,,,,,,,,,,,,,,,,
1v2o,,3.9482886512,,,,,,,,,,,,,,,,,,,,,
5uxf,,9.489651568300001,,,,,,,,,,,,,,,,,,,,,
3n9r,,2.6403219483,,,,,,,,,,,,,,,,,,,,,
5wp5,,6.573779431699999,,,,,,,,,,,,,,,,,,,,,
5fdi,,3.1830898785,,,,,,,,,,,,,,,,,,,,,
5ftg,,6.434665718300001,,,,,,,,,,,,,,,,,,,,,
5nbw,,9.4785685344,,,,,,,,,,,,,,,,,,,,,
3pyy,,6.773435409699999,,,,,,,,,,,,,,,,,,,,,
4q83,,3.4820163931,,,,,,,,,,,,,,,,,,,,,
2olb,,6.3349477528,,,,,,,,,,,,,,,,,,,,,
1uho,,6.344805858399999,,,,,,,,,,,,,,,,,,,,,
5llo,,5.8608858309,,,,,,,,,,,,,,,,,,,,,
966c,,5.8787536473,,,,,,,,,,,,,,,,,,,,,
5vp9,,8.281864929600001,,,,,,,,,,,,,,,,,,,,,
1aaq,,4.7560665184,,,,,,,,,,,,,,,,,,,,,
4muv,,8.6231798313,,,,,,,,,,,,,,,,,,,,,
4b73,,5.6813421487,,,,,,,,,,,,,,,,,,,,,
3ikg,,5.0835037893,,,,,,,,,,,,,,,,,,,,,
3fv3,,5.698872559700001,,,,,,,,,,,,,,,,,,,,,
1fm9,,8.0406127337,,,,,,,,,,,,,,,,,,,,,
5wcm,,1.4865055038,,,,,,,,,,,,,,,,,,,,,
1c1v,,5.8389911544,,,,,,,,,,,,,,,,,,,,,
4azc,,4.8825201944,,,,,,,,,,,,,,,,,,,,,
3ta0,,7.071386382599998,,,,,,,,,,,,,,,,,,,,,
3rv8,,5.2263876413,,,,,,,,,,,,,,,,,,,,,
5etb,,4.8571267706,,,,,,,,,,,,,,,,,,,,,
5oqu,,4.6537079889,,,,,,,,,,,,,,,,,,,,,
4uoh,,4.9507934436,,,,,,,,,,,,,,,,,,,,,
3nq9,,1.7487355136999998,,,,,,,,,,,,,,,,,,,,,
3m3x,,2.5373106127000002,,,,,,,,,,,,,,,,,,,,,
4qem,,3.7479651973,,,,,,,,,,,,,,,,,,,,,
2wca,,4.6877639296,,,,,,,,,,,,,,,,,,,,,
4i9u,,3.7758818267,,,,,,,,,,,,,,,,,,,,,
1ie9,,8.728288948300001,,,,,,,,,,,,,,,,,,,,,
4kx8,,3.7698672087,,,,,,,,,,,,,,,,,,,,,
3t60,,6.104910619,,,,,,,,,,,,,,,,,,,,,
5e28,,4.6029064715,,,,,,,,,,,,,,,,,,,,,
1o0n,,3.7247282341,,,,,,,,,,,,,,,,,,,,,
1i1e,,0.6609111645,,,,,,,,,,,,,,,,,,,,,
1hwr,,6.6510305985,,,,,,,,,,,,,,,,,,,,,
2i4u,,6.466396495700001,,,,,,,,,,,,,,,,,,,,,
5jsq,,1.9439245375999998,,,,,,,,,,,,,,,,,,,,,
1uv6,,2.1240623466999997,,,,,,,,,,,,,,,,,,,,,
3znr,,7.377882513999999,,,,,,,,,,,,,,,,,,,,,
6dq4,,6.901656796599999,,,,,,,,,,,,,,,,,,,,,
2pou,,5.051985724,,,,,,,,,,,,,,,,,,,,,
2std,,6.7300494762000005,,,,,,,,,,,,,,,,,,,,,
4x5r,,5.3549684383,,,,,,,,,,,,,,,,,,,,,
1c5y,,4.6996978119,,,,,,,,,,,,,,,,,,,,,
2j34,,6.201085827799998,,,,,,,,,,,,,,,,,,,,,
3f6g,,3.7116134329,,,,,,,,,,,,,,,,,,,,,
5ew0,,3.4162810192999995,,,,,,,,,,,,,,,,,,,,,
3owj,,7.2576194936,,,,,,,,,,,,,,,,,,,,,
6css,,2.8939554554000004,,,,,,,,,,,,,,,,,,,,,
5nw7,,4.014874873399998,,,,,,,,,,,,,,,,,,,,,
1usn,,4.8287040331,,,,,,,,,,,,,,,,,,,,,
5jhb,,5.1392490293,,,,,,,,,,,,,,,,,,,,,
3d7z,,8.545283193300001,,,,,,,,,,,,,,,,,,,,,
4des,,-4.766364717999999,,,,,,,,,,,,,,,,,,,,,
2qtn,,3.6003136603000003,,,,,,,,,,,,,,,,,,,,,
1b9j,,6.2073351626,,,,,,,,,,,,,,,,,,,,,
5ct2,,3.5362506437,,,,,,,,,,,,,,,,,,,,,
5nn6,,4.6929643737,,,,,,,,,,,,,,,,,,,,,
1qbr,,9.6576721226,,,,,,,,,,,,,,,,,,,,,
2hs1,,6.2722857021000005,,,,,,,,,,,,,,,,,,,,,
5cst,,4.31658865,,,,,,,,,,,,,,,,,,,,,
6czc,,3.3128735991000005,,,,,,,,,,,,,,,,,,,,,
4ih7,,5.5706585077,,,,,,,,,,,,,,,,,,,,,
5j6m,,8.0251947739,,,,,,,,,,,,,,,,,,,,,
6ge7,,3.2896659755,,,,,,,,,,,,,,,,,,,,,
1hlk,,5.1311879742,,,,,,,,,,,,,,,,,,,,,
3e5a,,5.8933060889,,,,,,,,,,,,,,,,,,,,,
2r3t,,8.8366034166,,,,,,,,,,,,,,,,,,,,,
4i7l,,4.020478737,,,,,,,,,,,,,,,,,,,,,
3i60,,8.2087579813,,,,,,,,,,,,,,,,,,,,,
5llg,,3.8624263118,,,,,,,,,,,,,,,,,,,,,
5f9b,,4.08627279,,,,,,,,,,,,,,,,,,,,,
3ozp,,6.106920381599998,,,,,,,,,,,,,,,,,,,,,
5aml,,4.497687331,,,,,,,,,,,,,,,,,,,,,
3nyd,,-0.49730622,,,,,,,,,,,,,,,,,,,,,
2ayr,,7.8090426058,,,,,,,,,,,,,,,,,,,,,
5eqe,,5.5267224567,,,,,,,,,,,,,,,,,,,,,
3hkq,,2.6842213247999998,,,,,,,,,,,,,,,,,,,,,
6gji,,-0.6785882735,,,,,,,,,,,,,,,,,,,,,
1hk4,,3.3455725833,,,,,,,,,,,,,,,,,,,,,
4q3u,,3.5825485325,,,,,,,,,,,,,,,,,,,,,
4pft,,7.0381739554,,,,,,,,,,,,,,,,,,,,,
5flt,,3.4951018547,,,,,,,,,,,,,,,,,,,,,
4e9u,,1.8562724825999999,,,,,,,,,,,,,,,,,,,,,
4j45,,3.7391999918,,,,,,,,,,,,,,,,,,,,,
5cep,,6.353365686699999,,,,,,,,,,,,,,,,,,,,,
6d9x,,4.8925323329,,,,,,,,,,,,,,,,,,,,,
3d51,,4.4188224862,,,,,,,,,,,,,,,,,,,,,
3qxv,,5.5126761232,,,,,,,,,,,,,,,,,,,,,
4dkp,,5.453439470799999,,,,,,,,,,,,,,,,,,,,,
3gcu,,9.7380626266,,,,,,,,,,,,,,,,,,,,,
3d1y,,9.108038726,,,,,,,,,,,,,,,,,,,,,
4ks4,,4.5490903102,,,,,,,,,,,,,,,,,,,,,
1sr7,,9.2632305402,,,,,,,,,,,,,,,,,,,,,
1f0r,,6.109634294599999,,,,,,,,,,,,,,,,,,,,,
4b6o,,7.060699433300001,,,,,,,,,,,,,,,,,,,,,
5ji8,,3.6654915817,,,,,,,,,,,,,,,,,,,,,
5d45,,7.5218445963,,,,,,,,,,,,,,,,,,,,,
4cgi,,5.4257282186,,,,,,,,,,,,,,,,,,,,,
3h1x,,2.4978341809,,,,,,,,,,,,,,,,,,,,,
1ivp,,5.0545602739,,,,,,,,,,,,,,,,,,,,,
4z93,,7.036604286799999,,,,,,,,,,,,,,,,,,,,,
2uy5,,4.7328588948000005,,,,,,,,,,,,,,,,,,,,,
2pqz,,7.4856468648000005,,,,,,,,,,,,,,,,,,,,,
2jdp,,4.3930036382,,,,,,,,,,,,,,,,,,,,,
3r4p,,7.1939819012,,,,,,,,,,,,,,,,,,,,,
4llj,,4.5073767339,,,,,,,,,,,,,,,,,,,,,
3oaf,,5.1823782413,,,,,,,,,,,,,,,,,,,,,
5u0e,,3.194568997,,,,,,,,,,,,,,,,,,,,,
2cn0,,9.594760685299999,,,,,,,,,,,,,,,,,,,,,
2i80,,5.4569895624,,,,,,,,,,,,,,,,,,,,,
1j4r,,5.0954156669,,,,,,,,,,,,,,,,,,,,,
3s75,,3.2963187298000003,,,,,,,,,,,,,,,,,,,,,
4g8n,,4.491804741199999,,,,,,,,,,,,,,,,,,,,,
1ghv,,5.4303418707,,,,,,,,,,,,,,,,,,,,,
5ia0,,6.757863417,,,,,,,,,,,,,,,,,,,,,
3liw,,6.5017140392,,,,,,,,,,,,,,,,,,,,,
1c1r,,6.342847440099999,,,,,,,,,,,,,,,,,,,,,
3ebo,,6.4831494073,,,,,,,,,,,,,,,,,,,,,
5l7g,,6.961348212799998,,,,,,,,,,,,,,,,,,,,,
3s71,,4.6012487841,,,,,,,,,,,,,,,,,,,,,
4luz,,5.754339073500001,,,,,,,,,,,,,,,,,,,,,
2cbv,,5.0445554703,,,,,,,,,,,,,,,,,,,,,
2wc4,,5.341252175299999,,,,,,,,,,,,,,,,,,,,,
1bnv,,3.7646300901,,,,,,,,,,,,,,,,,,,,,
4ljh,,4.8069193801,,,,,,,,,,,,,,,,,,,,,
3tfp,,3.4023813838000003,,,,,,,,,,,,,,,,,,,,,
4jsa,,3.2436908223,,,,,,,,,,,,,,,,,,,,,
5ceq,,6.8134546240999985,,,,,,,,,,,,,,,,,,,,,
1nfw,,6.784965872499999,,,,,,,,,,,,,,,,,,,,,
2x4z,,7.0389074454000005,,,,,,,,,,,,,,,,,,,,,
4gu9,,4.6844045454000005,,,,,,,,,,,,,,,,,,,,,
5fcz,,4.5138387808,,,,,,,,,,,,,,,,,,,,,
3ddg,,5.6004528715,,,,,,,,,,,,,,,,,,,,,
4g0p,,3.9406676901,,,,,,,,,,,,,,,,,,,,,
6ma4,,3.8081040424,,,,,,,,,,,,,,,,,,,,,
6dh7,,6.2716915752,,,,,,,,,,,,,,,,,,,,,
1bhx,,7.0995083891999995,,,,,,,,,,,,,,,,,,,,,
2rin,,0.6298331932,,,,,,,,,,,,,,,,,,,,,
4zei,,5.522497554299999,,,,,,,,,,,,,,,,,,,,,
3tsk,,5.3663815427,,,,,,,,,,,,,,,,,,,,,
2xp7,,5.0612790423,,,,,,,,,,,,,,,,,,,,,
1bp0,,5.0038541102,,,,,,,,,,,,,,,,,,,,,
2jdu,,4.9914801339,,,,,,,,,,,,,,,,,,,,,
5d1r,,4.1038545453,,,,,,,,,,,,,,,,,,,,,
2f8g,,6.312590977599998,,,,,,,,,,,,,,,,,,,,,
5u49,,4.7119544298000005,,,,,,,,,,,,,,,,,,,,,
4ygf,,2.8880728656,,,,,,,,,,,,,,,,,,,,,
6f92,,5.7943289483,,,,,,,,,,,,,,,,,,,,,
4p3h,,4.3040166314,,,,,,,,,,,,,,,,,,,,,
1rr6,,5.7261290481,,,,,,,,,,,,,,,,,,,,,
1nhu,,4.542848310299999,,,,,,,,,,,,,,,,,,,,,
2f34,,5.3505308238,,,,,,,,,,,,,,,,,,,,,
1ebw,,7.440229163999999,,,,,,,,,,,,,,,,,,,,,
3pn4,,5.4297404089,,,,,,,,,,,,,,,,,,,,,
3ai8,,-0.16077367310000001,,,,,,,,,,,,,,,,,,,,,
5cbs,,6.4135925506,,,,,,,,,,,,,,,,,,,,,
2pym,,0.17019168469999998,,,,,,,,,,,,,,,,,,,,,
5oh4,,4.1165365874,,,,,,,,,,,,,,,,,,,,,
5dgu,,6.0829205888,,,,,,,,,,,,,,,,,,,,,
3g30,,-5.0169028973000005,,,,,,,,,,,,,,,,,,,,,
4or6,,3.5113266534999994,,,,,,,,,,,,,,,,,,,,,
2yi7,,6.5181515501,,,,,,,,,,,,,,,,,,,,,
